,Time,Main Contract,Sub-main Contract,Price Gap,MA20,SD,SDx2,SDx-2
8535,8535,5161.71,4934.59,227.1199999999999,151.13950000000008,59.507687824878175,270.15487564975643,32.12412435024373
8536,8536,5161.19,4918.61,242.57999999999993,157.75150000000008,62.02907987599977,281.8096597519996,33.69334024800054
8537,8537,5199.38,5116.19,83.19000000000051,158.7650000000001,60.54593232458007,279.85686464916023,37.67313535083996
8538,8538,5215.5,4975.59,239.90999999999985,165.5480000000001,61.70508488814057,288.95816977628124,42.13783022371895
8539,8539,5220.72,5079.76,140.96000000000004,160.4500000000001,59.13462953740653,278.7192590748132,42.18074092518704
8540,8540,5251.52,5093.97,157.55000000000018,161.41250000000014,58.91137106526609,279.2352421305323,43.58975786946796
8541,8541,5203.73,5089.25,114.47999999999956,157.1225000000001,59.055878166805925,275.23425633361194,39.01074366638824
8542,8542,5213.1,5103.62,109.48000000000047,159.52900000000008,55.84091566320577,271.2108313264116,47.84716867358854
8543,8543,5171.4,5042.11,129.28999999999996,160.3520000000001,55.2344302043571,270.8208604087143,49.88313959128588
8544,8544,5141.41,4925.47,215.9399999999996,162.11200000000008,56.46536270372443,275.0427254074489,49.18127459255122
8545,8545,5183.57,4986.59,196.97999999999956,166.28700000000003,55.76289089576178,277.8127817915236,54.76121820847648
8546,8546,5215.71,5132.26,83.44999999999982,158.574,56.0316716265288,270.6373432530576,46.510656746942416
8547,8547,5223.53,5124.28,99.25,158.619,55.98109764629671,270.5811952925934,46.65680470740658
8548,8548,5201.07,5045.04,156.02999999999975,158.36399999999998,55.98067330032653,270.325346600653,46.40265339934692
8549,8549,5171.94,5089.19,82.75,153.173,58.00446843948629,269.1819368789726,37.164063121027425
8550,8550,5131.08,4884.79,246.28999999999996,161.84949999999998,58.320683744006494,278.49086748801295,45.20813251198699
8551,8551,5174.69,4957.35,217.33999999999924,165.65149999999994,59.379488951639665,284.4104779032793,46.89252209672061
8552,8552,5162.79,5044.05,118.73999999999978,159.40899999999993,57.28022225956581,273.96944451913157,44.84855548086831
8553,8553,5112.71,4928.65,184.0600000000004,159.81799999999993,57.433020815555196,274.6840416311103,44.951958368889535
8554,8554,5139.81,5078.13,61.68000000000029,155.35349999999994,61.48454253969675,278.32258507939343,32.384414920606446
8555,8555,5133.64,5025.83,107.8100000000004,149.38799999999998,59.923126420439566,269.2342528408791,29.541747159120845
8556,8556,5103.86,4863.98,239.8800000000001,149.253,59.70476892704269,268.6625378540854,29.8434621459146
8557,8557,5142.14,5044.44,97.70000000000073,149.9785,58.94305639879529,267.86461279759055,32.09238720240941
8558,8558,5123.11,5051.39,71.71999999999935,141.56899999999996,57.41525488652117,256.39950977304227,26.738490226957623
8559,8559,5073.42,4961.8,111.61999999999989,140.10199999999995,57.80513923610292,255.71227847220578,24.491721527794112
8560,8560,5101.83,4928.37,173.46000000000004,140.89749999999995,58.1662387947364,257.22997758947275,24.56502241052715
8561,8561,5087.03,4959.85,127.17999999999938,141.53249999999994,57.93150964035469,257.3955192807093,25.66948071929056
8562,8562,5107.38,4979.7,127.68000000000029,142.44249999999994,57.543166119924685,257.5288322398493,27.35616776015057
8563,8563,5114.02,4883.89,230.1300000000001,147.48449999999994,60.663340831093905,268.8111816621878,26.15781833781213
8564,8564,5137.54,4885.8,251.73999999999978,149.27449999999993,63.262090292353506,275.798680584707,22.75031941529292
8565,8565,5164.26,5045.48,118.78000000000065,145.3645,62.57125920647754,270.50701841295506,20.22198158704491
8566,8566,5131.21,5033.72,97.48999999999978,146.0665,61.91538940360458,269.89727880720915,22.235721192790834
8567,8567,5101.45,4943.31,158.13999999999942,149.01099999999997,60.964776966099926,270.9405539321998,27.081446067800115
8568,8568,5108.59,5052.4,56.19000000000051,144.019,64.35323857224923,272.7254771444984,15.312522855501555
8569,8569,5146.9,4930.73,216.17000000000007,150.69,64.58257814612226,279.8551562922445,21.52484370775548
8570,8570,5102.64,5046.51,56.13000000000011,141.18200000000002,63.760023327605694,268.7020466552114,13.661953344788628
8571,8571,5057.23,4951.03,106.19999999999982,135.62500000000006,61.57903150466573,258.7830630093315,12.4669369906686
8572,8572,5053.69,4871.76,181.92999999999938,138.78450000000004,62.284139357675144,263.3527787153503,14.216221284649748
8573,8573,5030.44,4889.59,140.84999999999945,136.62399999999997,61.37374995189615,259.37149990379226,13.876500096207664
8574,8574,4981.14,4811.78,169.36000000000058,142.00799999999998,59.13557123477497,260.2791424695499,23.736857530450038
8575,8575,4937.31,4749.69,187.6200000000008,145.9985,59.398639650823796,264.7957793016476,27.201220698352415
8576,8576,4899.79,4831.19,68.60000000000036,137.4345,57.4665666164614,252.3676332329228,22.501366767077215
8577,8577,4895.87,4739.2,156.67000000000007,140.38299999999998,56.82985696935974,254.04271393871946,26.723286061280504
8578,8578,4941.89,4763.98,177.91000000000076,145.69250000000005,55.00855080659822,255.7096016131965,35.67539838680361
8579,8579,4937.44,4848.57,88.86999999999989,144.55500000000006,55.976901110143004,256.50880222028604,32.601197779714056
8580,8580,4918.68,4746.53,172.15000000000055,144.48950000000008,55.942054087477956,256.37360817495596,32.605391825044165
8581,8581,4899.99,4831.39,68.59999999999945,141.5605000000001,58.37662270707518,258.31374541415045,24.807254585849748
8582,8582,4943.11,4725.61,217.5,146.0515000000001,60.66279934150226,267.3770986830046,24.725901316995575
8583,8583,4962.39,4843.29,119.10000000000036,140.50000000000009,57.56476233910714,255.62952467821435,25.370475321785804
8584,8584,4915.25,4856.27,58.97999999999956,130.86200000000008,53.98522571768564,238.83245143537135,22.891548564628806
8585,8585,4958.5,4894.04,64.46000000000004,128.14600000000004,55.955529842902855,240.05705968580577,16.234940314194333
8586,8586,4911.89,4857.86,54.030000000000655,125.9730000000001,58.01467945814718,242.00235891629444,9.943641083705742
8587,8587,4915.33,4861.26,54.06999999999971,120.76950000000011,59.62256500379336,240.01463000758685,1.5243699924133836
8588,8588,4876.01,4729.73,146.28000000000065,125.27400000000011,57.86400493716638,241.00200987433288,9.545990125667359
8589,8589,4873.57,4678.63,194.9399999999996,124.21250000000009,56.28188049779797,236.77626099559603,11.648739004404149
8590,8590,4865.28,4802.03,63.25,124.56850000000009,55.84942927428309,236.26735854856628,12.869641451433907
8591,8591,4868.69,4810.27,58.41999999999916,122.17950000000005,57.66878755125318,237.5170751025064,6.8419248974936835
8592,8592,4911.53,4710.16,201.3699999999999,123.15150000000008,58.87998920864816,240.9114784172964,5.39152158270376
8593,8593,4896.8,4793.97,102.82999999999993,121.2505000000001,58.89225661502983,239.03501323005975,3.465986769940443
8594,8594,4898.27,4810.1,88.17000000000007,117.19100000000007,58.19561594086649,233.58223188173304,0.7997681182670959
8595,8595,4909.05,4668.51,240.53999999999996,119.83700000000003,62.60257688491399,245.04215376982802,-5.368153769827941
8596,8596,4951.27,4832.44,118.83000000000084,122.34850000000006,61.435546565828616,245.2195931316573,-0.5225931316571746
8597,8597,4977.02,4852.59,124.43000000000029,120.73650000000006,60.90829934590619,242.55309869181244,-1.08009869181231
8598,8598,4954.62,4741.57,213.05000000000018,122.49350000000004,63.11135933078082,248.7162186615617,-3.729218661561603
8599,8599,5002.18,4817.1,185.07999999999993,127.30400000000004,64.07296082961732,255.4499216592347,-0.8419216592345862
8600,8600,5028.19,4952.77,75.41999999999916,122.46749999999997,64.1603636355195,250.78822727103898,-5.853227271039032
8601,8601,5023.16,4872.47,150.6899999999996,126.57199999999997,63.1507621823404,252.87352436468078,0.2704756353191726
8602,8602,4976.95,4812.71,164.23999999999978,123.90899999999996,60.167092850704094,244.24318570140815,3.5748142985917752
8603,8603,4961.52,4817.64,143.8800000000001,125.14799999999995,60.3178048776905,245.78360975538095,4.512390244618956
8604,8604,5010.64,4860.32,150.32000000000062,129.715,58.47392117769019,246.66284235538038,12.76715764461963
8605,8605,4980.08,4760.96,219.1199999999999,137.448,59.60565273440709,256.6593054688142,18.236694531185833
8606,8606,5007.47,4932.36,75.11000000000058,138.502,58.2232943615851,254.9485887231702,22.055411276829815
8607,8607,5018.99,4838.31,180.67999999999938,144.83249999999998,55.373280928526086,255.57906185705215,34.08593814294781
8608,8608,5027.52,4881.72,145.80000000000018,144.80849999999995,55.372724548710494,255.55394909742094,34.063050902578965
8609,8609,5011.93,4776.37,235.5600000000004,146.8395,57.991288862616024,262.822077725232,30.85692227476794
8610,8610,5051.02,4889.39,161.6300000000001,151.7585,54.60114961918706,260.96079923837414,42.556200761625874
8611,8611,5026.78,4881.0,145.77999999999975,156.12650000000002,50.04550753012075,256.2175150602415,56.03548493975852
8612,8612,4981.04,4836.59,144.44999999999982,153.28050000000002,48.943509700900165,251.16751940180035,55.39348059819969
8613,8613,4941.19,4817.66,123.52999999999975,154.31550000000001,48.03085110251101,250.37720220502203,58.253797794978
8614,8614,4967.38,4738.88,228.5,161.33200000000002,48.10940269186921,257.5508053837384,65.11319461626161
8615,8615,4966.39,4723.04,243.35000000000036,161.47250000000003,48.35636798809454,258.1852359761891,64.75976402381094
8616,8616,4967.88,4749.29,218.59000000000015,166.4605,48.868702337568955,264.1979046751379,68.72309532486209
8617,8617,4937.08,4714.91,222.17000000000007,171.3475,49.32928103170866,270.0060620634173,72.68893793658268
8618,8618,4913.88,4717.32,196.5600000000004,170.523,48.729736420167264,267.98247284033454,73.06352715966547
8619,8619,4911.42,4729.7,181.72000000000025,170.35500000000002,48.6826777255149,267.72035545102983,72.98964454897022
8620,8620,4950.22,4772.01,178.21000000000004,175.49450000000007,43.25616274620692,262.0068254924139,88.98217450758624
8621,8621,4999.23,4849.25,149.97999999999956,175.45900000000006,43.27787691796283,262.0147538359257,88.9032461640744
8622,8622,4959.24,4825.34,133.89999999999964,173.94200000000006,44.213463488899336,262.36892697779876,85.51507302220139
8623,8623,4948.83,4765.72,183.10999999999967,175.90350000000004,43.6765355859356,263.25657117187126,88.55042882812883
8624,8624,4950.81,4777.53,173.28000000000065,177.05150000000003,43.26854008155928,263.5885801631186,90.51441983688147
8625,8625,4989.43,4759.92,229.51000000000022,177.57100000000005,43.858566096032256,265.28813219206455,89.85386780793554
8626,8626,4968.97,4869.59,99.38000000000011,178.78450000000004,41.124987214844076,261.0344744296882,96.53452557031189
8627,8627,5007.23,4952.15,55.07999999999993,172.50450000000006,49.54767469980734,271.59984939961475,73.40915060038539
8628,8628,5017.75,4847.15,170.60000000000036,173.74450000000007,49.152937533355306,272.05037506671067,75.43862493328946
8629,8629,4971.08,4841.83,129.25,168.42900000000003,47.847195254102814,264.12339050820566,72.7346094917944
8630,8630,4966.11,4732.7,233.40999999999985,172.01800000000003,49.95598763964797,271.92997527929595,72.10602472070408
8631,8631,4947.74,4848.79,98.94999999999982,169.67650000000003,52.29333300315611,274.26316600631225,65.08983399368782
8632,8632,4913.6,4800.59,113.01000000000022,168.10450000000006,53.549069034612636,275.2026380692253,61.00636193077479
8633,8633,4905.74,4704.6,201.13999999999942,171.98500000000004,52.95770193972608,277.9004038794522,66.06959612054789
8634,8634,4898.87,4844.98,53.89000000000033,163.25450000000006,57.36030944596497,277.97511889193004,48.53388110807012
8635,8635,4942.96,4834.21,108.75,156.52450000000005,55.32844052850034,267.18138105700075,45.86761894299937
8636,8636,4926.15,4832.55,93.59999999999945,150.275,55.007048208675826,260.28909641735163,40.26090358264835
8637,8637,4905.46,4733.77,171.6899999999996,147.75099999999998,52.64180417040998,253.03460834081994,42.46739165918001
8638,8638,4903.99,4805.91,98.07999999999993,142.82699999999994,52.441448863922204,247.70989772784435,37.94410227215553
8639,8639,4895.16,4684.67,210.48999999999978,144.26549999999992,53.937700951629054,252.14090190325803,36.39009809674181
8640,8640,4899.57,4850.57,49.0,137.80499999999992,57.29184809285461,252.38869618570914,23.221303814290707
8641,8641,4892.71,4657.86,234.85000000000036,142.04849999999996,61.2476065504432,264.54371310088635,19.55328689911356
8642,8642,4854.06,4723.0,131.0600000000004,141.9065,61.27078064452477,264.4480612890495,19.364938710950454
8643,8643,4859.4,4669.88,189.51999999999953,142.227,61.51393732531803,265.25487465063605,19.19912534936394
8644,8644,4814.69,4728.03,86.65999999999985,137.89599999999996,62.25735073065663,262.41070146131324,13.381298538686693
8645,8645,4845.99,4681.23,164.76000000000022,134.65849999999995,58.83182903971185,252.32215807942364,16.99484192057625
8646,8646,4883.3,4756.33,126.97000000000025,136.03799999999995,58.2819725310087,252.60194506201736,19.474054937982558
8647,8647,4843.75,4727.5,116.25,139.09649999999996,55.34069448473359,249.77788896946714,28.415111030532785
8648,8648,4802.09,4672.43,129.65999999999985,137.04949999999994,54.8692367528663,246.78797350573254,27.311026494267338
8649,8649,4815.06,4747.65,67.41000000000076,133.95749999999998,57.03168471860256,248.0208694372051,19.894130562794857
8650,8650,4831.91,4715.94,115.97000000000025,128.0855,52.084339951254755,232.25417990250952,23.916820097490486
8651,8651,4794.7,4626.89,167.8099999999995,131.52849999999998,52.332371211124425,236.19324242224883,26.86375757775113
8652,8652,4814.36,4636.23,178.1300000000001,134.78449999999998,53.139141434242255,241.06278286848448,28.50621713151547
8653,8653,4824.47,4674.91,149.5600000000004,132.20550000000003,50.956037241094144,234.11757448218833,30.29342551781174
8654,8654,4852.93,4639.4,213.53000000000065,140.18750000000006,50.544377153567766,241.2762543071356,39.098745692864526
8655,8655,4812.17,4720.74,91.43000000000029,139.32150000000007,51.25474327472425,241.83098654944857,36.812013450551575
8656,8656,4803.99,4626.24,177.75,143.52900000000008,50.75542925586743,245.03985851173496,42.018141488265215
8657,8657,4838.58,4649.88,188.69999999999982,144.3795000000001,51.390695806987395,247.16089161397488,41.5981083860253
8658,8658,4826.48,4652.73,173.75,148.1630000000001,50.58174926737277,249.32649853474564,46.99950146525455
8659,8659,4798.49,4688.12,110.36999999999989,143.1570000000001,49.018905600959584,241.19481120191926,45.11918879808093
8660,8660,4819.12,4631.17,187.94999999999982,150.1045000000001,44.62105125976209,239.34660251952425,60.862397480475906
8661,8661,4809.0,4631.07,177.9300000000003,147.25850000000008,40.561967184076536,228.38243436815316,66.13456563184701
8662,8662,4810.44,4642.07,168.3699999999999,149.12400000000008,40.635667946690404,230.3953358933809,67.85266410661927
8663,8663,4804.67,4747.01,57.659999999999854,142.5310000000001,44.27091606770388,231.07283213540785,53.98916786459233
8664,8664,4760.47,4593.85,166.6199999999999,146.52900000000008,42.53629866608665,231.60159733217338,61.45640266782678
8665,8665,4744.76,4697.31,47.44999999999982,140.66350000000006,47.66858971062597,236.00067942125202,45.32632057874811
8666,8666,4702.06,4509.28,192.78000000000065,143.9540000000001,48.92833872641006,241.81067745282022,46.09732254717997
8667,8667,4661.15,4595.89,65.25999999999931,141.40450000000004,51.69795847287555,244.80041694575112,38.008583054248945
8668,8668,4650.9,4511.37,139.52999999999975,141.89800000000005,51.62700686554222,245.15201373108448,38.64398626891561
8669,8669,4607.65,4561.57,46.07999999999993,140.8315,53.43539505795773,247.70229011591545,33.96070988408455
8670,8670,4619.63,4439.46,180.17000000000007,144.04149999999998,53.79044566649375,251.6223913329875,36.46060866701248
8671,8671,4627.48,4507.17,120.30999999999949,141.66649999999998,53.73436558665243,249.13523117330485,34.197768826695125
8672,8672,4636.73,4488.35,148.3799999999992,140.17899999999995,53.079627363543594,246.33825472708713,34.01974527291276
8673,8673,4650.64,4594.83,55.8100000000004,135.49149999999995,56.25232713548748,247.9961542709749,22.986845729024992
8674,8674,4693.89,4581.24,112.65000000000055,130.44749999999993,53.33363201533684,237.1147640306736,23.780235969326256
8675,8675,4730.5,4555.47,175.02999999999975,134.6274999999999,53.39073237882551,241.40896475765095,27.84603524234889
8676,8676,4766.45,4590.09,176.35999999999967,134.5579999999999,53.33251734463494,241.22303468926978,27.892965310730034
8677,8677,4755.01,4555.3,199.71000000000004,135.1084999999999,53.973754174939884,243.05600834987968,27.16099165012014
8678,8678,4719.35,4549.45,169.90000000000055,134.91599999999994,53.835372093272035,242.58674418654402,27.24525581345587
8679,8679,4747.19,4675.98,71.21000000000004,132.95799999999994,55.46263394584253,243.88326789168502,22.032732108314875
8680,8680,4785.64,4646.86,138.78000000000065,130.49949999999998,53.96629683861662,238.43209367723324,22.56690632276674
8681,8681,4757.88,4638.93,118.94999999999982,127.55049999999997,52.83772042524957,233.22594085049911,21.875059149500828
8682,8682,4725.05,4554.95,170.10000000000036,127.63699999999999,52.90943007183419,233.45586014366836,21.818139856331612
8683,8683,4687.25,4546.63,140.6199999999999,131.785,50.32337936313811,232.4317587262762,31.13824127372378
8684,8684,4715.84,4503.63,212.21000000000004,134.0645,52.948430072149115,239.96136014429823,28.16763985570178
8685,8685,4690.37,4540.28,150.09000000000015,139.19650000000001,48.933459253088664,237.06341850617736,41.32958149382269
8686,8686,4675.83,4540.23,135.60000000000036,136.3375,47.28049056596063,230.89848113192127,41.77651886807874
8687,8687,4648.71,4467.41,181.30000000000018,142.13950000000006,45.172070024110646,232.48364004822133,51.795359951778764
8688,8688,4627.79,4581.51,46.279999999999745,137.47700000000003,50.009082554019464,237.49516510803898,37.458834891961104
8689,8689,4624.09,4540.86,83.23000000000047,139.33450000000008,47.037262773364276,233.40902554672863,45.259974453271525
8690,8690,4616.69,4482.81,133.8799999999992,137.02000000000004,46.05068889135551,229.12137778271108,44.91862221728901
8691,8691,4617.61,4511.4,106.21000000000004,136.31500000000005,46.42636756481331,229.1677351296267,43.46226487037343
8692,8692,4600.99,4495.17,105.81999999999971,134.18700000000007,46.81798890664943,227.82297781329893,40.5510221867012
8693,8693,4572.92,4371.71,201.21000000000004,141.45700000000005,45.27031560235518,231.99763120471042,50.916368795289685
8694,8694,4601.27,4481.64,119.63000000000011,141.80600000000004,45.06297738195201,231.93195476390406,51.68004523609602
8695,8695,4577.8,4440.47,137.32999999999993,139.92100000000005,44.38343845933623,228.68787691867252,51.15412308132758
8696,8696,4568.64,4454.42,114.22000000000025,136.81400000000008,43.87036781965225,224.55473563930457,49.073264360695575
8697,8697,4582.8,4404.07,178.73000000000047,135.7650000000001,42.51724758383667,220.79949516767346,50.73050483232676
8698,8698,4588.3,4501.12,87.18000000000029,131.62900000000008,43.04207524100839,217.71315048201686,45.544849517983295
8699,8699,4593.35,4409.62,183.73000000000047,137.2550000000001,42.07187190110704,221.3987438022142,53.111256197786034
8700,8700,4635.61,4575.35,60.25999999999931,133.32900000000004,45.45005389377854,224.2291077875571,42.42889221244296
8701,8701,4679.18,4501.37,177.8100000000004,136.27200000000008,46.366400788774534,229.00480157754913,43.53919842245101
8702,8702,4717.08,4561.42,155.65999999999985,135.55000000000004,45.922219481480525,227.3944389629611,43.70556103703899
8703,8703,4685.48,4493.38,192.09999999999945,138.12400000000002,47.63227713707548,233.38855427415098,42.85944572584907
8704,8704,4679.39,4623.24,56.150000000000546,130.32100000000005,47.639605250474595,225.60021050094923,35.041789499050864
8705,8705,4714.95,4559.36,155.59000000000015,130.59600000000006,47.77540893542788,226.14681787085584,35.045182129144294
8706,8706,4685.25,4582.17,103.07999999999993,128.97000000000003,48.14808134123413,225.2661626824683,32.67383731753176
8707,8707,4669.32,4510.56,158.7599999999993,127.84299999999999,47.111362815310045,222.06572563062008,33.6202743693799
8708,8708,4693.13,4491.33,201.80000000000018,135.619,45.75559843801682,227.13019687603364,44.10780312396636
8709,8709,4669.2,4585.15,84.05000000000018,135.66,45.70652481349147,227.07304962698294,44.24695037301706
8710,8710,4676.2,4526.56,149.63999999999942,136.448,45.809959225156724,228.06791845031347,44.82808154968656
8711,8711,4688.36,4603.97,84.38999999999942,135.35699999999997,46.81676938650799,228.99053877301594,41.723461226983986
8712,8712,4699.61,4563.32,136.28999999999996,136.88049999999998,46.29789303777053,229.47628607554105,44.28471392445893
8713,8713,4724.05,4667.36,56.69000000000051,129.6545,47.001866309530044,223.6582326190601,35.650767380939925
8714,8714,4734.92,4678.1,56.81999999999971,126.51399999999998,49.726331201254226,225.96666240250843,27.06133759749153
8715,8715,4750.07,4560.07,190.0,129.14749999999998,51.68540065424146,232.5183013084829,25.776698691517055
8716,8716,4788.07,4558.24,229.82999999999993,134.92799999999997,56.19612466503732,247.3202493300746,22.535750669925335
8717,8717,4772.75,4567.52,205.22999999999956,136.25299999999993,57.57865449699394,251.41030899398783,21.095691006012046
8718,8718,4795.18,4713.66,81.52000000000044,135.96999999999994,57.84583313019448,251.6616662603889,20.278333739610986
8719,8719,4840.25,4714.4,125.85000000000036,133.07599999999994,56.76848638387123,246.6129727677424,19.53902723225748
8720,8720,4823.79,4717.67,106.11999999999989,135.36899999999997,54.55555303879158,244.48010607758312,26.257893922416812
8721,8721,4801.6,4753.58,48.02000000000044,128.87949999999995,56.9099917667777,242.69948353355534,15.059516466444549
8722,8722,4817.93,4605.94,211.9900000000007,131.696,59.633840039818956,250.96368007963792,12.428319920362085
8723,8723,4862.25,4813.63,48.61999999999989,124.52200000000002,60.6071715923209,245.73634318464184,3.3076568153582144
8724,8724,4835.99,4676.4,159.59000000000015,129.69400000000002,58.85369830529355,247.4013966105871,11.98660338941292
8725,8725,4861.62,4672.02,189.59999999999945,131.39449999999997,60.119044313848754,251.6325886276975,11.156411372302458
8726,8726,4819.32,4587.99,231.32999999999993,137.80699999999996,63.67461711082772,265.1562342216554,10.457765778344523
8727,8727,4864.14,4761.99,102.15000000000055,134.97650000000004,63.951807206677,262.880114413354,7.072885586646038
8728,8728,4817.44,4629.56,187.8799999999992,134.2805,63.2582639057412,260.7970278114824,7.7639721885175845
8729,8729,4779.38,4602.54,176.84000000000015,138.92,62.78126597875134,264.48253195750266,13.357468042497302
8730,8730,4752.62,4705.09,47.529999999999745,133.8145,65.93623350791664,265.68696701583326,1.9420329841667296
8731,8731,4774.96,4626.94,148.02000000000044,136.99600000000004,64.95371918365765,266.90343836731535,7.08856163268473
8732,8732,4797.4,4725.44,71.96000000000004,133.77950000000004,66.56338194177259,266.9062638835452,0.6527361164548608
8733,8733,4796.92,4748.95,47.970000000000255,133.34350000000003,67.1211276860132,267.5857553720264,-0.8987553720263577
8734,8734,4772.46,4700.87,71.59000000000015,134.08200000000005,66.3112322469221,266.7044644938443,1.459535506155845
8735,8735,4802.53,4696.87,105.65999999999985,129.86500000000007,65.24114640478433,260.3472928095687,-0.6172928095685961
8736,8736,4823.66,4635.54,188.1199999999999,127.77950000000006,62.485953830061746,252.75140766012356,2.807592339876564
8737,8737,4790.38,4689.78,100.60000000000036,122.54800000000009,59.99042358664622,242.52884717329255,2.567152826707641
8738,8738,4800.92,4656.89,144.02999999999975,125.67350000000006,59.365492393352916,244.4044847867059,6.942515213294229
8739,8739,4810.52,4695.07,115.45000000000073,125.15350000000008,59.4093971190805,243.97229423816108,6.334705761839075
8740,8740,4801.86,4696.22,105.63999999999942,125.12950000000005,59.41758728427292,243.9646745685459,6.294325431454212
8741,8741,4790.34,4569.98,220.36000000000058,133.74650000000005,60.1386394989899,254.02377899797986,13.469221002020248
8742,8742,4794.17,4664.73,129.4400000000005,129.61900000000006,57.249334071052154,244.11766814210438,15.12033185789575
8743,8743,4806.63,4705.69,100.94000000000051,132.23500000000007,54.48177710796602,241.19855421593212,23.271445784068035
8744,8744,4818.65,4616.27,202.3799999999992,134.37450000000004,56.41831192786127,247.21112385572258,21.537876144277504
8745,8745,4843.23,4639.81,203.41999999999916,135.06550000000001,57.20938830526975,249.4842766105395,20.64672338946052
8746,8746,4842.26,4745.41,96.85000000000036,128.34150000000005,53.051462133231134,234.4444242664623,22.238575733537786
8747,8747,4802.07,4744.45,57.61999999999989,126.11500000000001,55.103292909531795,236.3215858190636,15.908414180936418
8748,8748,4777.58,4548.26,229.3199999999997,128.18700000000004,58.23797730907735,244.66295461815474,11.711045381845338
8749,8749,4820.1,4723.7,96.40000000000055,124.16500000000005,57.47372273711812,239.1124454742363,9.217554525763802
8750,8750,4849.5,4704.02,145.47999999999956,129.06250000000006,54.70641412167866,238.47532824335738,19.649671756642732
8751,8751,4885.87,4661.12,224.75,132.89900000000003,58.653926767635355,250.20685353527074,15.59114646472932
8752,8752,4857.53,4619.51,238.01999999999953,141.202,61.26879781147279,263.73959562294556,18.664404377054424
8753,8753,4821.1,4734.32,86.78000000000065,143.1425,58.722220117484405,260.58694023496884,25.698059765031203
8754,8754,4830.26,4723.99,106.27000000000044,144.87650000000002,56.9844713173314,258.84544263466285,30.907557365337226
8755,8755,4806.11,4647.51,158.59999999999945,147.5235,56.2923000507172,260.1081001014344,34.93889989856561
8756,8756,4759.01,4544.85,214.15999999999985,148.8255,57.56738892947874,263.9602778589575,33.69072214104253
8757,8757,4772.81,4586.67,186.14000000000033,153.10250000000002,56.97039839619375,267.04329679238754,39.16170320761252
8758,8758,4790.95,4623.27,167.67999999999938,154.285,57.01759963748943,268.32019927497885,40.24980072502113
8759,8759,4767.0,4676.43,90.56999999999971,153.04099999999994,58.169272038368085,269.3795440767361,36.70245592326377
8760,8760,4810.38,4704.55,105.82999999999993,153.05049999999997,58.16113818069303,269.37277636138606,36.72822363861391
8761,8761,4830.58,4733.97,96.60999999999967,146.86299999999991,57.198132109729606,261.2592642194591,32.4667357805407
8762,8762,4854.25,4689.21,165.03999999999996,148.6429999999999,57.18132489582664,263.0056497916532,34.280350208346604
8763,8763,4889.69,4694.1,195.58999999999924,153.37549999999982,56.94174673110631,267.25899346221246,39.49200653778719
8764,8764,4893.6,4658.71,234.89000000000033,155.0009999999999,58.84646194256615,272.6939238851322,37.30807611486759
8765,8765,4874.03,4791.17,82.85999999999967,148.9729999999999,59.792801987142866,268.55860397428563,29.387396025714168
8766,8766,4921.31,4685.09,236.22000000000025,155.9414999999999,61.49558660030648,278.93267320061284,32.95032679938694
8767,8767,4879.48,4816.05,63.42999999999938,156.23199999999989,61.018551415468025,278.26910283093594,34.194897169063836
8768,8768,4838.98,4722.84,116.13999999999942,150.57299999999987,59.10162337248585,268.77624674497156,32.36975325502817
8769,8769,4792.53,4720.64,71.88999999999942,149.3474999999998,60.521113921202506,270.3897278424048,28.305272157594786
8770,8770,4792.05,4667.46,124.59000000000015,148.30299999999983,60.771121959451584,269.845243918903,26.76075608109666
8771,8771,4791.57,4580.74,210.82999999999993,147.60699999999983,59.923306080180176,267.4536121603602,27.760387839639478
8772,8772,4815.53,4666.25,149.27999999999975,143.16999999999985,56.03560832185201,255.24121664370386,31.098783356295826
8773,8773,4813.6,4693.26,120.34000000000015,144.84799999999981,54.745757691926904,254.3395153838536,35.356484616146005
8774,8774,4769.8,4693.48,76.32000000000062,143.35049999999984,56.245624997112444,255.84174999422473,30.859250005774953
8775,8775,4726.87,4537.8,189.0699999999997,144.87399999999985,57.08679480451362,259.0475896090271,30.700410390972607
8776,8776,4702.29,4598.84,103.44999999999982,139.33849999999984,55.35612144868996,250.05074289737976,28.626257102619917
8777,8777,4742.73,4510.34,232.38999999999942,141.65099999999978,58.30182428309465,258.2546485661891,25.047351433810476
8778,8778,4700.52,4639.41,61.11000000000058,136.32249999999985,60.62153394324143,257.5655678864827,15.079432113516987
8779,8779,4735.77,4607.9,127.8700000000008,138.18749999999991,59.70675099579341,257.6010019915867,18.773998008413088
8780,8780,4729.14,4620.37,108.77000000000044,138.33449999999993,59.62645805124462,257.58741610248916,19.081583897510697
8781,8781,4721.57,4509.1,212.46999999999935,144.1274999999999,60.97235653836989,266.0722130767397,22.18278692326014
8782,8782,4709.29,4535.05,174.23999999999978,144.58749999999992,61.172807415593205,266.93311483118634,22.24188516881351
8783,8783,4746.96,4690.0,56.960000000000036,137.65599999999995,62.91872153818757,263.4934430763751,11.818556923624811
8784,8784,4737.47,4514.81,222.65999999999985,137.0444999999999,61.97635181218197,260.99720362436386,13.09179637563598
8785,8785,4751.21,4532.65,218.5600000000004,143.82949999999997,63.14910829682555,270.1277165936511,17.531283406348862
8786,8786,4720.8,4550.85,169.94999999999982,140.51599999999993,59.690023004818606,259.89604600963713,21.135953990362722
